show_id,title,releaseDate,seasonCount,rating,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,seasonCount_was_null
1000347107,The Roosevelts: An Intimate History,2014-09-14,1.0,TV-14,The 14-hour documentary series from Ken Burns covers the history and influences the family had from the birth of Theodore Roosevelt in 1858 to the death of Eleanor Roosevelt in 1962.,114.0,,88.0,21,Universal acclaim,78,32,Generally favorable,False
1000302875,Longford,2006-10-26,1.0,TV-MA,"Based on a true story, this dramatic television movie tells the tale of a well-respected politician who puts his career and reputation on the line to stand up for a woman convicted of murdering her children. 
",93.0,The only thing more shocking than her crime was his crusade to free her.,88.0,14,Universal acclaim,93,4,Universal acclaim,True
1000353156,Better Things,2016-09-06,5.0,TV-MA,The Pamela Adlon and Louis C.K. co-created comedy series focuses on a single mother/actress (Pamela Adlon) raising three children.,22.0,,88.0,84,Universal acclaim,78,379,Generally favorable,False
1000366439,Mind Over Murder,2022-06-20,1.0,TV-MA,"The six-part documentary series directed by Nanfu Wang examines the conviction (which was later overturned by DNA evidence in 2009) of six people who admitted to the 1985 murder of a 68-year-old grandmother in Beatrice, Nebraska.",60.0,,88.0,8,Universal acclaim,80,16,Generally favorable,False
1000300434,Brooklyn Bridge,1991-09-20,2.0,TV-PG,"One of TV's best new series in 1991 was this loving portrait of 1950s Brooklyn, brought to the small screen, by and based loosely on the childhood of Gary David Goldberg.",30.0,,88.0,17,Universal acclaim,82,6,Universal acclaim,False
1000341608,Rectify,2013-04-22,4.0,TV-14,"After 19 years in prison for the rape and murder of his girlfriend, Daniel Holden (Aden Young) is released due to DNA evidence. His return home brings new challenges including new family members and a divided community.",60.0,Sentenced to die. Condemned to live.,88.0,66,Universal acclaim,87,1174,Universal acclaim,False
1000337804,Sherlock,2010-01-01,4.0,TV-14,"This three-part series retells the tale of England's most celebrated detective but in a modern-day setting, with Benedict Cumberbatch and Martin Freeman taking the leads as Sherlock Holmes and Dr John Watson respectively.",90.0,The Game is On,88.0,67,Universal acclaim,87,3708,Universal acclaim,False
1000366675,The Responder,2022-01-24,2.0,TV-MA,"Working as a Liverpool police officer has taken a toll on Chris Carson's (Martin Freeman) marriage as he gets a new partner, tries to help a young addict (Emily Fairn), and sees a therapist in the British drama series created by Tony Schumacher.",57.0,,88.0,13,Universal acclaim,71,51,Generally favorable,False
1000300178,Freaks and Geeks,1999-09-25,1.0,TV-14,"The universal experience of teenagehood as lived by the regular old freaks and geeks in a Michigan high school, circa 1980, is the subject of this wistful comedy-drama executive-produced by Emmy-winner Judd Apatow and series creator Paul Feig. Revolving around the lives of freak and geek siblings Lindsay and Sam Weir (Linda Cardellini, John Daley), the show includes the everyday fears, humiliations and little triumphs of adolescents past, present and, no doubt, future,too. For sophomore Lindsay, life is getting difficult. Jolted by the death of her grandmother, she dons her dad's old Army jacket and fights the one-girl battle of McKinley High. The allure of being a champion ""mathlete"" is losing its appeal, and her goals of college and career feel somehow irrelevant. She's alienated. Luckily, though, she's not really alone. Drifting away from her studious friends, she finds herself increasingly drawn to others like her, the ""freaks"" who ' refuse to accept the status quo. Among them are Daniel (James Franco), a friendly but also a  dangerous guy who seems to like Lindsay, as does his bud Nick (Jason Segel), who dreams of stardom as a rock-and-roll drummer a la Led Zeppelin's Jon Bonham. Then there's Ken (Seth Rogen), an acerbic rebel, and Kim (Busy Philipps), a tough girl who doesn't go easy on Lindsay. Meanwhile, Lindsay's freshman brother Sam navigates high school like a mouse in a maze. Threatened at every turn, and attracted to an unattainable cheerleader, Sam faces his own set of obstacles. But he has good friends. Sure, they're ""geeks,"" but so is Sam. There's Neal (Samm Levine), a wise-acre, sci-fi loving geek, and bespectacled Bill (Martin Starr), a classic looking nerd who's unfortunately not as brainy as he appears. On the homefront, Lindsay and Sam suffer through the good intentions of their overbearing mom (Becky Ann Baker) and their hardwired dad Joe Flaherty), who turns every teen issue into a matter of life and death. Unfortunately the show was canceled after only 12 episodes had aired, this was due to the poor ratings obtained. A fan-led campaign caused NBC to broadcast three more episodes in July 2000, but these would not be seen until September of that year when the cable channel Fox Family aired them in syndication.",45.0,It's 1980 and this is what high school was like for the rest of us.,88.0,26,Universal acclaim,89,199,Universal acclaim,False
1000358447,Barry,2018-03-25,4.0,TV-MA,Low-level hitman Barry (Bill Hader) travels to Los Angeles to kill an would-be actor and finds his calling may actually be to act in this comedy from Hader and Alec Berg.,30.0,A hitman searching for some direction. (Season 1),88.0,86,Universal acclaim,84,847,Universal acclaim,False
1000365781,Muhammad Ali,2021-09-19,1.0,Unknown,"The four-part Ken Burns documentary about the life and career of the three-time heavyweight boxing champion features archival footage, photographs, and interviews with journalists, boxers, historians, as well as friends and family of Ali.",111.0,Bigger than boxing. Larger than life.,88.0,9,Universal acclaim,53,20,Mixed or average,False
1000300118,Malcolm in the Middle,2000-01-09,7.0,TV-PG,"Created and executive-produced by Emmy Award-winning writer Linwood Boomer, this inventive half-hour series is seen through the eyes of MALCOLM (Frankie Muniz), a regular high school kid trying to navigate his way through life despite the various obstacles thrown in his way – a complete misunderstanding of girls, the constant burden of masterminding plans to get himself and his brothers into or out of trouble, and a miserable job at the Lucky Aide… not to mention a severe case of teen angst.

Although Malcolm has a genius IQ, he can't seem to make sense of the opposite sex, much less his embarrassing family. Lois (Jane Kaczmarek) is the outspoken, opinionated mom, who still manages to rule the roost even though her boys are growing wise to her crafty ways. Hal (Bryan Cranston), a dad who is just a bumbling, big kid at heart, often finds himself creating more chaos than his five boys combined. Reese (Justin Berfield) has mastered the art of a perfect blank stare, and makes up for his lack of intelligence with deviance.

Francis (Christopher Masterson), Malcolm's oldest and favorite brother, is willing to move from Alabama to Alaska to New Mexico – as long as its keeps him from moving back home. Dewey (Erik Per Sullivan), no longer the youngest, has learned his tricks from the best and often pulls the wool right over his brothers' eyes. And then there's Jamie, the newest member … and family scapegoat.

Timeslot History on Fox and Global

January  2000 - July 2002 .... Sundays, 8:30pm
August 2002 - October 2004 .... Sundays, 9:00pm November 2004 - August 2005 .... Sundays, 7:30pm
September 2005 - January 2006 ... Fridays, 8:30pm
January 2006 - Present .... Sundays, 7:00pm",22.0,,88.0,26,Universal acclaim,87,361,Universal acclaim,False
1000366649,The Curse,2022-02-06,2.0,Unknown,"Big Mick (Tom Davis) and his friends Albert (Allan Mustafa), Sidney (Steve Stamp), and Phil (Hugo Chegwin) plan to steal £50,000 in cash but find gold worth more than £30 million in 1980s East London instead in this British comedy crime drama.

[Premiered originally in the UK on Channel 4 on 6 Feb 2022 and in the US on BritBox on 7 Nov 2022]",30.0,,88.0,7,Universal acclaim,61,16,Generally favorable,False
1000352931,Master of None,2015-11-06,3.0,TV-MA,"30-year-old Dev (Aziz Ansari) is a New York actor who has no idea what he wants in the comedy that will includes guest appearances from Claire Danes, Noah Emmerich and Ansari's parents.",30.0,This is Dev. He has a lot of questions.,87.0,73,Universal acclaim,78,968,Generally favorable,False
1000359675,Back to Life,2019-04-15,2.0,TV-MA,The BBC comedy series written by Daisy Haggard and Laura Solon finds Miri Matteson (Daisy Haggard) returning to her hometown after 18 years in prison and trying to start over again.,30.0,"Freed from prison, sentenced to small town life",88.0,20,Universal acclaim,69,63,Generally favorable,False
